NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;
6;1;18;1:22.551;0;;28.595;0;20.642;0;33.314;0;102.4;52:54.047;08:52:54.047;0:28.595;0:20.642;0:33.314;;Maximilian GÜNTHER;;;;GEOX DRAGON;;250;
6;1;19;1:10.349;2;;23.164;2;17.219;2;29.966;2;120.2;54:04.396;08:54:04.396;0:23.164;0:17.219;0:29.966;;Maximilian GÜNTHER;;;;GEOX DRAGON;;250;
6;1;20;1:16.648;0;;26.431;0;18.286;0;31.931;0;110.3;55:21.044;08:55:21.044;0:26.431;0:18.286;0:31.931;;Maximilian GÜNTHER;;;;GEOX DRAGON;;250;
64;1;1;1:44.029;0;;47.095;0;21.226;0;35.708;0;81.3;1:44.029;08:01:44.029;0:47.095;0:21.226;0:35.708;;Jérôme D'AMBROSIO;0:00:15.944;;;MAHINDRA RACING;;;
64;1;2;1:27.542;0;;26.817;0;20.265;0;40.460;0;96.6;3:11.571;08:03:11.571;0:26.817;0:20.265;0:40.460;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;3;1:20.950;0;;25.981;0;19.153;0;35.816;0;104.4;4:32.521;08:04:32.521;0:25.981;0:19.153;0:35.816;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;4;1:35.769;0;;24.703;0;18.482;0;52.584;0;88.3;6:08.290;08:06:08.290;0:24.703;0:18.482;0:52.584;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;5;1:23.628;0;;31.916;0;18.880;0;32.832;0;101.1;7:31.918;08:07:31.918;0:31.916;0:18.880;0:32.832;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;6;1:13.554;0;;24.702;0;18.258;0;30.594;0;114.9;8:45.472;08:08:45.472;0:24.702;0:18.258;0:30.594;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;7;1:26.478;0;;27.136;0;23.363;0;35.979;0;97.7;10:11.950;08:10:11.950;0:27.136;0:23.363;0:35.979;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;8;1:12.862;0;;24.112;0;17.975;0;30.775;0;116.0;11:24.812;08:11:24.812;0:24.112;0:17.975;0:30.775;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;9;1:23.054;0;;25.513;0;22.473;0;35.068;0;101.8;12:47.866;08:12:47.866;0:25.513;0:22.473;0:35.068;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;10;16:03.209;0;B;39.660;0;47.424;0;14:36.125;0;8.8;28:51.075;08:28:51.075;0:39.660;0:47.424;14:36.125;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;11;1:36.566;0;;42.184;0;20.561;0;33.821;0;87.5;30:27.641;08:30:27.641;0:42.184;0:20.561;0:33.821;;Jérôme D'AMBROSIO;0:13:52.785;;;MAHINDRA RACING;;;
64;1;12;1:15.675;0;;24.751;0;19.018;0;31.906;0;111.7;31:43.316;08:31:43.316;0:24.751;0:19.018;0:31.906;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;13;1:14.303;0;;25.147;0;18.412;0;30.744;0;113.8;32:57.619;08:32:57.619;0:25.147;0:18.412;0:30.744;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;14;1:13.600;0;;24.406;0;18.480;0;30.714;0;114.8;34:11.219;08:34:11.219;0:24.406;0:18.480;0:30.714;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;15;1:14.417;0;;25.311;0;18.198;0;30.908;0;113.6;35:25.636;08:35:25.636;0:25.311;0:18.198;0:30.908;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;16;1:20.034;0;;25.186;0;19.583;0;35.265;0;105.6;36:45.670;08:36:45.670;0:25.186;0:19.583;0:35.265;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;17;1:11.699;0;;23.663;0;17.667;0;30.369;0;117.9;37:57.369;08:37:57.369;0:23.663;0:17.667;0:30.369;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;18;1:19.250;0;;25.038;0;17.799;0;36.413;0;106.7;39:16.619;08:39:16.619;0:25.038;0:17.799;0:36.413;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;19;1:11.279;0;;23.568;0;17.600;0;30.111;0;118.6;40:27.898;08:40:27.898;0:23.568;0:17.600;0:30.111;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;20;4:47.497;0;B;23.480;0;25.213;0;3:58.804;0;29.4;45:15.395;08:45:15.395;0:23.480;0:25.213;3:58.804;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;21;1:34.079;0;;36.821;0;22.453;0;34.805;0;89.8;46:49.474;08:46:49.474;0:36.821;0:22.453;0:34.805;;Jérôme D'AMBROSIO;0:03:29.576;;;MAHINDRA RACING;;;
64;1;22;1:23.786;0;;27.496;0;22.720;0;33.570;0;100.9;48:13.260;08:48:13.260;0:27.496;0:22.720;0:33.570;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;250;
64;1;23;1:09.583;2;;23.325;2;17.042;2;29.216;2;121.5;49:22.843;08:49:22.843;0:23.325;0:17.042;0:29.216;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;250;
64;1;24;1:12.193;0;;23.785;0;17.993;0;30.415;0;117.1;50:35.036;08:50:35.036;0:23.785;0:17.993;0:30.415;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;250;
64;1;25;1:24.810;0;;29.092;0;22.458;0;33.260;0;99.7;51:59.846;08:51:59.846;0:29.092;0:22.458;0:33.260;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;225;
64;1;26;1:10.791;0;;23.497;0;17.314;0;29.980;0;119.4;53:10.637;08:53:10.637;0:23.497;0:17.314;0:29.980;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;225;
64;1;27;1:24.509;0;;29.226;0;22.519;0;32.764;0;100.0;54:35.146;08:54:35.146;0:29.226;0:22.519;0:32.764;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
64;1;28;1:18.916;0;;23.673;0;17.656;0;37.587;0;107.1;55:54.062;08:55:54.062;0:23.673;0:17.656;0:37.587;;Jérôme D'AMBROSIO;;;;MAHINDRA RACING;;;
66;1;1;1:29.067;0;;35.515;0;19.953;0;33.599;0;94.9;1:29.067;08:01:29.067;0:35.515;0:19.953;0:33.599;;Daniel ABT;0:00:05.240;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;2;1:17.964;0;;26.401;0;19.500;0;32.063;0;108.4;2:47.031;08:02:47.031;0:26.401;0:19.500;0:32.063;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;3;1:16.019;0;;26.021;0;18.721;0;31.277;0;111.2;4:03.050;08:04:03.050;0:26.021;0:18.721;0:31.277;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;4;1:16.138;0;;26.110;0;19.012;0;31.016;0;111.0;5:19.188;08:05:19.188;0:26.110;0:19.012;0:31.016;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;5;1:39.632;0;;41.981;0;26.637;0;31.014;0;84.8;6:58.820;08:06:58.820;0:41.981;0:26.637;0:31.014;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;6;1:14.052;0;;25.058;0;18.354;0;30.640;0;114.1;8:12.872;08:08:12.872;0:25.058;0:18.354;0:30.640;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;7;1:17.461;0;;24.698;0;18.139;0;34.624;0;109.1;9:30.333;08:09:30.333;0:24.698;0:18.139;0:34.624;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;8;1:13.231;0;;24.384;0;18.143;0;30.704;0;115.4;10:43.564;08:10:43.564;0:24.384;0:18.143;0:30.704;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;9;1:13.506;0;;24.333;0;18.379;0;30.794;0;115.0;11:57.070;08:11:57.070;0:24.333;0:18.379;0:30.794;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;10;1:45.427;0;B;24.991;0;19.363;0;1:01.073;0;80.2;13:42.497;08:13:42.497;0:24.991;0:19.363;1:01.073;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;11;16:28.702;0;;15:38.382;0;18.952;0;31.368;0;8.5;30:11.199;08:30:11.199;15:38.382;0:18.952;0:31.368;;Daniel ABT;0:15:33.965;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;12;1:12.443;0;;24.121;0;17.974;0;30.348;0;116.7;31:23.642;08:31:23.642;0:24.121;0:17.974;0:30.348;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;13;1:15.876;0;;26.071;0;17.985;0;31.820;0;111.4;32:39.518;08:32:39.518;0:26.071;0:17.985;0:31.820;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;14;1:11.655;0;;23.859;0;17.540;0;30.256;0;118.0;33:51.173;08:33:51.173;0:23.859;0:17.540;0:30.256;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;15;1:28.259;0;;27.605;0;24.153;0;36.501;0;95.8;35:19.432;08:35:19.432;0:27.605;0:24.153;0:36.501;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;225;
66;1;16;1:10.440;0;;23.465;0;17.203;0;29.772;0;120.0;36:29.872;08:36:29.872;0:23.465;0:17.203;0:29.772;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;250;
66;1;17;1:25.700;0;;25.413;0;26.385;0;33.902;0;98.6;37:55.572;08:37:55.572;0:25.413;0:26.385;0:33.902;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;18;1:11.116;0;;23.511;0;17.666;0;29.939;0;118.9;39:06.688;08:39:06.688;0:23.511;0:17.666;0:29.939;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;19;1:12.828;0;;23.565;0;17.914;0;31.349;0;116.1;40:19.516;08:40:19.516;0:23.565;0:17.914;0:31.349;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;20;1:23.388;0;B;23.626;0;17.746;0;42.016;0;101.4;41:42.904;08:41:42.904;0:23.626;0:17.746;0:42.016;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;21;6:40.864;0;;5:45.061;0;19.387;0;36.416;0;21.1;48:23.768;08:48:23.768;5:45.061;0:19.387;0:36.416;;Daniel ABT;0:05:30.479;;;Audi Sport Abt Schaeffler Formula E Team;;250;
66;1;22;1:09.563;2;;23.256;2;16.833;2;29.474;2;121.5;49:33.331;08:49:33.331;0:23.256;0:16.833;0:29.474;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;250;
66;1;23;1:29.794;0;;26.815;0;24.082;0;38.897;0;94.1;51:03.125;08:51:03.125;0:26.815;0:24.082;0:38.897;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;250;
66;1;24;1:11.239;0;;23.454;0;17.590;0;30.195;0;118.7;52:14.364;08:52:14.364;0:23.454;0:17.590;0:30.195;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;25;1:22.097;0;;26.484;0;21.226;0;34.387;0;103.0;53:36.461;08:53:36.461;0:26.484;0:21.226;0:34.387;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
66;1;26;1:23.842;0;;24.458;0;24.247;0;35.137;0;100.8;55:00.303;08:55:00.303;0:24.458;0:24.247;0:35.137;;Daniel ABT;;;;Audi Sport Abt Schaeffler Formula E Team;;;
7;1;1;1:56.958;0;;1:01.527;0;20.890;0;34.541;0;72.3;1:56.958;08:01:56.958;1:01.527;0:20.890;0:34.541;;José Maria LOPEZ;0:00:28.982;;;GEOX DRAGON;;;
7;1;2;1:19.045;0;;27.080;0;19.607;0;32.358;0;106.9;3:16.003;08:03:16.003;0:27.080;0:19.607;0:32.358;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;3;1:17.130;0;;26.112;0;18.873;0;32.145;0;109.6;4:33.133;08:04:33.133;0:26.112;0:18.873;0:32.145;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;4;1:37.623;0;;25.104;0;18.584;0;53.935;0;86.6;6:10.756;08:06:10.756;0:25.104;0:18.584;0:53.935;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;5;1:22.361;0;;30.289;0;19.684;0;32.388;0;102.6;7:33.117;08:07:33.117;0:30.289;0:19.684;0:32.388;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;6;1:16.006;0;;24.605;0;18.540;0;32.861;0;111.2;8:49.123;08:08:49.123;0:24.605;0:18.540;0:32.861;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;7;1:14.164;0;;24.324;0;18.635;0;31.205;0;114.0;10:03.287;08:10:03.287;0:24.324;0:18.635;0:31.205;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;8;1:20.437;0;;26.162;0;19.585;0;34.690;0;105.1;11:23.724;08:11:23.724;0:26.162;0:19.585;0:34.690;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;9;1:12.173;0;;23.870;0;17.840;0;30.463;0;117.1;12:35.897;08:12:35.897;0:23.870;0:17.840;0:30.463;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;10;16:22.230;0;B;27.473;0;46.876;0;15:07.881;0;8.6;28:58.127;08:28:58.127;0:27.473;0:46.876;15:07.881;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;11;1:30.934;0;;35.979;0;21.065;0;33.890;0;93.0;30:29.061;08:30:29.061;0:35.979;0:21.065;0:33.890;;José Maria LOPEZ;0:14:23.774;;;GEOX DRAGON;;;
7;1;12;1:12.236;0;;23.686;0;18.223;0;30.327;0;117.0;31:41.297;08:31:41.297;0:23.686;0:18.223;0:30.327;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;13;1:37.326;0;;29.187;0;26.488;0;41.651;0;86.9;33:18.623;08:33:18.623;0:29.187;0:26.488;0:41.651;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;14;1:14.155;0;;24.594;0;17.666;0;31.895;0;114.0;34:32.778;08:34:32.778;0:24.594;0:17.666;0:31.895;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;15;1:11.688;0;;23.420;0;17.481;0;30.787;0;117.9;35:44.466;08:35:44.466;0:23.420;0:17.481;0:30.787;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;16;6:28.009;0;B;28.340;0;21.218;0;5:38.451;0;21.8;42:12.475;08:42:12.475;0:28.340;0:21.218;5:38.451;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;17;1:30.498;0;;33.465;0;22.837;0;34.196;0;93.4;43:42.973;08:43:42.973;0:33.465;0:22.837;0:34.196;;José Maria LOPEZ;0:05:14.695;;;GEOX DRAGON;;;
7;1;18;1:23.859;0;;29.021;0;22.657;0;32.181;0;100.8;45:06.832;08:45:06.832;0:29.021;0:22.657;0:32.181;;José Maria LOPEZ;;;;GEOX DRAGON;;225;
7;1;19;1:10.017;2;;23.147;0;17.289;0;29.581;2;120.7;46:16.849;08:46:16.849;0:23.147;0:17.289;0:29.581;;José Maria LOPEZ;;;;GEOX DRAGON;;225;
7;1;20;1:35.570;0;;30.209;0;27.317;0;38.044;0;88.4;47:52.419;08:47:52.419;0:30.209;0:27.317;0:38.044;;José Maria LOPEZ;;;;GEOX DRAGON;;225;
7;1;21;1:22.178;0;;28.099;0;21.957;0;32.122;0;102.9;49:14.597;08:49:14.597;0:28.099;0:21.957;0:32.122;;José Maria LOPEZ;;;;GEOX DRAGON;;250;
7;1;22;1:10.305;0;;22.842;2;17.031;2;30.432;0;120.2;50:24.902;08:50:24.902;0:22.842;0:17.031;0:30.432;;José Maria LOPEZ;;;;GEOX DRAGON;;250;
7;1;23;1:27.703;0;;31.034;0;22.873;0;33.796;0;96.4;51:52.605;08:51:52.605;0:31.034;0:22.873;0:33.796;;José Maria LOPEZ;;;;GEOX DRAGON;;250;
7;1;24;1:13.516;0;;23.739;0;18.469;0;31.308;0;115.0;53:06.121;08:53:06.121;0:23.739;0:18.469;0:31.308;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;25;1:13.133;0;;23.494;0;18.578;0;31.061;0;115.6;54:19.254;08:54:19.254;0:23.494;0:18.578;0:31.061;;José Maria LOPEZ;;;;GEOX DRAGON;;;
7;1;26;1:13.308;0;;23.695;0;18.496;0;31.117;0;115.3;55:32.562;08:55:32.562;0:23.695;0:18.496;0:31.117;;José Maria LOPEZ;;;;GEOX DRAGON;;;
8;1;1;2:31.545;0;;1:37.171;0;21.133;0;33.241;0;55.8;2:31.545;08:02:31.545;1:37.171;0:21.133;0:33.241;;Tom DILLMANN;0:01:08.882;;;NIO Formula E Team;;;
8;1;2;1:16.046;0;;25.650;0;19.026;0;31.370;0;111.2;3:47.591;08:03:47.591;0:25.650;0:19.026;0:31.370;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;3;1:15.000;0;;25.234;0;18.740;0;31.026;0;112.7;5:02.591;08:05:02.591;0:25.234;0:18.740;0:31.026;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;4;1:44.883;0;;27.083;0;44.931;0;32.869;0;80.6;6:47.474;08:06:47.474;0:27.083;0:44.931;0:32.869;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;5;1:14.095;0;;24.691;0;18.472;0;30.932;0;114.1;8:01.569;08:08:01.569;0:24.691;0:18.472;0:30.932;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;6;1:14.698;0;;24.355;0;18.859;0;31.484;0;113.2;9:16.267;08:09:16.267;0:24.355;0:18.859;0:31.484;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;7;1:14.842;0;;24.716;0;18.802;0;31.324;0;112.9;10:31.109;08:10:31.109;0:24.716;0:18.802;0:31.324;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;8;1:14.522;0;;24.368;0;18.843;0;31.311;0;113.4;11:45.631;08:11:45.631;0:24.368;0:18.843;0:31.311;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;9;1:19.013;0;;24.754;0;18.661;0;35.598;0;107.0;13:04.644;08:13:04.644;0:24.754;0:18.661;0:35.598;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;10;16:16.019;0;B;55.055;0;47.555;0;14:33.409;0;8.7;29:20.663;08:29:20.663;0:55.055;0:47.555;14:33.409;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;11;1:37.902;0;;33.985;0;21.881;0;42.036;0;86.3;30:58.565;08:30:58.565;0:33.985;0:21.881;0:42.036;;Tom DILLMANN;0:13:45.817;;;NIO Formula E Team;;;
8;1;12;1:12.459;0;;23.818;0;18.116;0;30.525;0;116.7;32:11.024;08:32:11.024;0:23.818;0:18.116;0:30.525;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;13;1:12.333;0;;23.678;0;17.986;0;30.669;0;116.9;33:23.357;08:33:23.357;0:23.678;0:17.986;0:30.669;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;14;1:30.173;0;;25.839;0;23.225;0;41.109;0;93.7;34:53.530;08:34:53.530;0:25.839;0:23.225;0:41.109;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;15;1:12.167;0;;23.678;0;17.987;0;30.502;0;117.1;36:05.697;08:36:05.697;0:23.678;0:17.987;0:30.502;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;16;1:18.137;0;;24.091;0;19.694;0;34.352;0;108.2;37:23.834;08:37:23.834;0:24.091;0:19.694;0:34.352;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;17;1:12.218;0;;23.676;0;17.938;0;30.604;0;117.0;38:36.052;08:38:36.052;0:23.676;0:17.938;0:30.604;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;18;1:12.081;0;;23.626;0;17.953;0;30.502;0;117.3;39:48.133;08:39:48.133;0:23.626;0:17.953;0:30.502;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;19;1:25.539;0;;25.327;0;24.826;0;35.386;0;98.8;41:13.672;08:41:13.672;0:25.327;0:24.826;0:35.386;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;20;1:12.272;0;;23.646;0;18.110;0;30.516;0;117.0;42:25.944;08:42:25.944;0:23.646;0:18.110;0:30.516;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;21;1:25.323;0;;27.696;0;22.705;0;34.922;0;99.1;43:51.267;08:43:51.267;0:27.696;0:22.705;0:34.922;;Tom DILLMANN;;;;NIO Formula E Team;;225;
8;1;22;1:11.173;0;;23.439;0;17.692;0;30.042;0;118.8;45:02.440;08:45:02.440;0:23.439;0:17.692;0:30.042;;Tom DILLMANN;;;;NIO Formula E Team;;225;
8;1;23;1:26.138;0;;29.165;0;23.022;0;33.951;0;98.1;46:28.578;08:46:28.578;0:29.165;0:23.022;0:33.951;;Tom DILLMANN;;;;NIO Formula E Team;;250;
8;1;24;1:10.350;2;;23.416;2;17.311;2;29.623;2;120.2;47:38.928;08:47:38.928;0:23.416;0:17.311;0:29.623;;Tom DILLMANN;;;;NIO Formula E Team;;250;
8;1;25;1:31.709;0;;28.225;0;26.375;0;37.109;0;92.2;49:10.637;08:49:10.637;0:28.225;0:26.375;0:37.109;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;26;1:15.683;0;;24.452;0;18.750;0;32.481;0;111.7;50:26.320;08:50:26.320;0:24.452;0:18.750;0:32.481;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;27;1:15.017;0;;25.115;0;18.765;0;31.137;0;112.7;51:41.337;08:51:41.337;0:25.115;0:18.765;0:31.137;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;28;1:14.337;0;;24.178;0;18.588;0;31.571;0;113.7;52:55.674;08:52:55.674;0:24.178;0:18.588;0:31.571;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;29;1:14.723;0;;24.750;0;18.598;0;31.375;0;113.1;54:10.397;08:54:10.397;0:24.750;0:18.598;0:31.375;;Tom DILLMANN;;;;NIO Formula E Team;;;
8;1;30;1:13.981;0;;24.484;0;18.521;0;30.976;0;114.3;55:24.378;08:55:24.378;0:24.484;0:18.521;0:30.976;;Tom DILLMANN;;;;NIO Formula E Team;;;
94;1;1;2:12.617;0;;1:12.140;0;19.526;0;40.951;0;63.7;2:12.617;08:02:12.617;1:12.140;0:19.526;0:40.951;;Pascal WEHRLEIN;0:00:41.971;;;MAHINDRA RACING;;;
94;1;2;1:14.691;0;;25.001;0;17.980;0;31.710;0;113.2;3:27.308;08:03:27.308;0:25.001;0:17.980;0:31.710;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;3;1:14.026;0;;25.031;0;18.233;0;30.762;0;114.2;4:41.334;08:04:41.334;0:25.031;0:18.233;0:30.762;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;4;1:36.111;0;;24.114;0;17.835;0;54.162;0;87.9;6:17.445;08:06:17.445;0:24.114;0:17.835;0:54.162;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;5;1:31.672;0;;26.118;0;27.735;0;37.819;0;92.2;7:49.117;08:07:49.117;0:26.118;0:27.735;0:37.819;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;6;1:12.052;0;;23.726;0;17.806;0;30.520;0;117.3;9:01.169;08:09:01.169;0:23.726;0:17.806;0:30.520;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;7;1:22.906;0;;24.375;0;18.538;0;39.993;0;102.0;10:24.075;08:10:24.075;0:24.375;0:18.538;0:39.993;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;8;1:11.478;0;;23.430;0;17.604;0;30.444;0;118.3;11:35.553;08:11:35.553;0:23.430;0:17.604;0:30.444;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;9;1:15.529;0;;23.507;0;18.106;0;33.916;0;111.9;12:51.082;08:12:51.082;0:23.507;0:18.106;0:33.916;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;10;16:18.414;0;B;41.198;0;47.784;0;14:49.432;0;8.6;29:09.496;08:29:09.496;0:41.198;0:47.784;14:49.432;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;11;1:33.857;0;;38.629;0;20.855;0;34.373;0;90.1;30:43.353;08:30:43.353;0:38.629;0:20.855;0:34.373;;Pascal WEHRLEIN;0:14:02.668;;;MAHINDRA RACING;;;
94;1;12;1:34.079;0;;31.495;0;24.024;0;38.560;0;89.8;32:17.432;08:32:17.432;0:31.495;0:24.024;0:38.560;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;225;
94;1;13;1:11.035;0;;22.921;0;17.066;0;31.048;0;119.0;33:28.467;08:33:28.467;0:22.921;0:17.066;0:31.048;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;225;
94;1;14;1:31.813;0;;27.895;0;27.325;0;36.593;0;92.1;35:00.280;08:35:00.280;0:27.895;0:27.325;0:36.593;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;15;1:11.466;0;;23.256;0;17.748;0;30.462;0;118.3;36:11.746;08:36:11.746;0:23.256;0:17.748;0:30.462;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;16;1:17.089;0;;24.841;0;18.745;0;33.503;0;109.6;37:28.835;08:37:28.835;0:24.841;0:18.745;0:33.503;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;17;1:13.628;0;;24.189;0;18.297;0;31.142;0;114.8;38:42.463;08:38:42.463;0:24.189;0:18.297;0:31.142;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;18;1:13.931;0;;24.220;0;18.630;0;31.081;0;114.3;39:56.394;08:39:56.394;0:24.220;0:18.630;0:31.081;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;19;1:13.305;0;;23.887;0;18.528;0;30.890;0;115.3;41:09.699;08:41:09.699;0:23.887;0:18.528;0:30.890;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;20;1:13.367;0;;23.928;0;18.329;0;31.110;0;115.2;42:23.066;08:42:23.066;0:23.928;0:18.329;0:31.110;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;21;7:28.169;0;B;23.847;0;19.110;0;6:45.212;0;18.9;49:51.235;08:49:51.235;0:23.847;0:19.110;6:45.212;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;;
94;1;22;1:37.850;0;;36.831;0;23.296;0;37.723;0;86.4;51:29.085;08:51:29.085;0:36.831;0:23.296;0:37.723;;Pascal WEHRLEIN;0:06:18.535;;;MAHINDRA RACING;;250;
94;1;23;1:08.776;2;;22.839;2;16.943;2;28.994;2;122.9;52:37.861;08:52:37.861;0:22.839;0:16.943;0:28.994;;Pascal WEHRLEIN;;;;MAHINDRA RACING;;250;
